id,text,parent,isLeaf,aggrlevel
"05793","05793 - Apricots, cherries, peaches (including nectarines), plums and sloes, fresh.","0579","1","5",
"05794","05794 - Strawberries, raspberries, blackberries, mulberries, loganberries, cranberries, bilberries, and other fruits of the genus Vaccinium, fresh","0579","1","5",
"05795","05795 - Pineapples, fresh or dried","0579","1","5",
"05796","05796 - Dates, fresh or dried","0579","1","5",
"05797","05797 - Avocados, guavas, mangoes and mangosteens, fresh or dried","0579","1","5",
"05798","05798 - Other fresh fruit","0579","1","5",
"05799","05799 - Fruit, dried, n.e.s., and mixtures, n.e.s., of nuts or dried fruits of group 057","0579","1","5",
"0579X","0579X - Memorandum Item","0579","1","5",
"057X","057X - Memorandum Item","057","0","4",
"057XX","057XX - Memorandum Item","057X","1","5",
"058","058 - Fruit, preserved, and fruit preparations (excluding fruit juices)","05","0","3",
"0581","0581 - Jams, fruit jellies, marmalades, fruit or nut purée and fruit or nut pastes, being cooked preparations, whether or not containing added sugar or other sweetening matter, not including homogenized preparations","058","1","4",
"0582","0582 - Fruit and nuts, provisionally preserved; peel of citrus fruit or melons","058","0","4",
"05821","05821 - Fruit and nuts, provisionally preserved (e.g., by sulphur dioxide gas, in brine, in sulphur water or in other preservative solutions), but unsuitable in that state for immediate consumption","0582","1","5",
"05822","05822 - Peel of citrus fruit or melons, fresh, frozen, dried or provisionally preserved in brine, in sulphur water or in other preservative solutions","0582","1","5",
"0582X","0582X - Memorandum Item","0582","1","5",
"0583","0583 - Fruit and nuts, uncooked or cooked by steaming or boiling in water, frozen, whether or not containing added sugar or other sweetening matter","058","0","4",
"05831","05831 - Strawberries","0583","1","5",
"05832","05832 - Raspberries, blackberries, mulberries, loganberries, black, white or red currants and gooseberries","0583","1","5",
"05839","05839 - Other","0583","1","5",
"0583X","0583X - Memorandum Item","0583","1","5",
"0589","0589 - Fruit, nuts and other edible parts of plants otherwise prepared or preserved, whether or not containing added sugar or other sweetening matter or spirit, n.e.s.","058","0","4",
"05892","05892 - Nuts, groundnuts and other seeds, n.e.s.","0589","1","5",
"05893","05893 - Pineapples","0589","1","5",
"05894","05894 - Citrus fruit","0589","1","5",
"05895","05895 - Apricots, cherries and peaches","0589","1","5",
"05896","05896 - Fruits or edible parts of plants, n.e.s.","0589","1","5",
"05897","05897 - Mixtures of fruits or other edible parts of plants, n.e.s.","0589","1","5",
"0589X","0589X - Memorandum Item","0589","1","5",
"058X","058X - Memorandum Item","058","0","4",
"058XX","058XX - Memorandum Item","058X","1","5",
"059","059 - Fruit juices (including grape must) and vegetable juices, unfermented and not containing added spirit, whether or not containing added sugar or other sweetening matter","05","0","3",
"0591","0591 - Orange juice","059","1","4",
"0592","0592 - Grapefruit juice","059","1","4",
"0593","0593 - Juice of any other single citrus fruit","059","1","4",
"0599","0599 - Juice of any single fruit (other than citrus) or vegetable; mixtures of fruit or vegetable juices","059","0","4",
"05991","05991 - Pineapple juice","0599","1","5",
"05992","05992 - Tomato juice","0599","1","5",
"05993","05993 - Grape juice (including grape must)","0599","1","5",
"05994","05994 - Apple juice","0599","1","5",
"05995","05995 - Juice of any other single fruit or vegetable","0599","1","5",
"05996","05996 - Mixtures of fruit or vegetable juices","0599","1","5",
"0599X","0599X - Memorandum Item","0599","1","5",
"059X","059X - Memorandum Item","059","0","4",
"059XX","059XX - Memorandum Item","059X","1","5",
"05X","05X - Memorandum Item","05","0","3",
"05XX","05XX - Memorandum Item","05X","0","4",
"05XXX","05XXX - Memorandum Item","05XX","1","5",
"06","06 - Sugars, sugar preparations and honey","0","0","2",
"061","061 - Sugars, molasses and honey","06","0","3",
"0611","0611 - Sugars, beet or cane, raw, in solid form, not containing added flavouring or colouring matter","061","0","4",
"06111","06111 - Cane sugar, raw","0611","1","5",
"06112","06112 - Beet sugar, raw","0611","1","5",
"0611X","0611X - Memorandum Item","0611","1","5",
"0612","0612 - Other beet or cane sugar and chemically pure sucrose, in solid form","061","0","4",
"06121","06121 - ....containing added flavouring or colouring matter","0612","1","5",
"06129","06129 - ....other","0612","1","5",
"0612X","0612X - Memorandum Item","0612","1","5",
"0615","0615 - Molasses resulting from the extraction or refining of sugar","061","0","4",
"06151","06151 - Cane molasses","0615","1","5",
"06159","06159 - Beet sugar molasses and other molasses (e.g., corn molasses)","0615","1","5",
"0615X","0615X - Memorandum Item","0615","1","5",
"0616","0616 - Natural honey","061","1","4",
"0619","0619 - Other sugars (including chemically pure lactose, maltose, glucose and fructose in solid form); sugar syrups not containing added flavouring or colouring matter; artificial honey (whether or not mixed with natural honey); caramel","061","0","4",
"06191","06191 - Lactose and lactose syrup","0619","1","5",
"06192","06192 - Maple sugar and maple syrup","0619","1","5",
"06193","06193 - Glucose (dextrose) and glucose syrup, not containing fructose or containing, in the dry state, less than 20% by weight of fructose.","0619","1","5",
"06194","06194 - Glucose and glucose syrup, containing in the dry state at least 20% but not more than 50% by weight of fructose","0619","1","5",
"06195","06195 - Pure fructose","0619","1","5",
"06196","06196 - Other fructose and fructose syrup, containing in the dry state more than 50% by weight of fructose","0619","1","5",
"06199","06199 - Other (including invert sugar)","0619","1","5",
"0619X","0619X - Memorandum Item","0619","1","5",
"061X","061X - Memorandum Item","061","0","4",
"061XX","061XX - Memorandum Item","061X","1","5",
"062","062 - Sugar confectionery","06","0","3",
"0621","0621 - Vegetables, fruit, nuts, fruit-peel and other parts of plants, preserved by sugar (drained, glace or crystallised)","062","1","4",
"0622","0622 - Sugar confectionery (including white chocolate), not containing cocoa","062","0","4",
"06221","06221 - Chewing-gum, whether or not sugar-coated","0622","1","5",
"06229","06229 - Other","0622","1","5",
"0622X","0622X - Memorandum Item","0622","1","5",
"062X","062X - Memorandum Item","062","0","4",
"062XX","062XX - Memorandum Item","062X","1","5",
"06X","06X - Memorandum Item","06","0","3",
"06XX","06XX - Memorandum Item","06X","0","4",
"06XXX","06XXX - Memorandum Item","06XX","1","5",
"07","07 - Coffee, tea, cocoa, spices, and manufactures thereof","0","0","2",
"071","071 - Coffee and coffee substitutes","07","0","3",
"0711","0711 - Coffee, not roasted, whether or not decaffeinated","071","0","4",
"07111","07111 - Coffee, not roasted, not decaffeinated","0711","1","5",
"07112","07112 - Coffee, not roasted, decaffeinated","0711","1","5",
"0711X","0711X - Memorandum Item","0711","1","5",
"0712","0712 - Coffee, roasted","071","1","4",
"0713","0713 - Extracts, essences and concentrates of coffee and preparations with a basis of these products or with a basis of coffee; coffee substitutes and extracts, essences and concentrates thereof","071","0","4",
"07131","07131 - Extracts, essences and concentrates of coffee, and preparations with a basis of these extracts, essences or concentrates or with a basis of coffee","0713","1","5",
"07132","07132 - Coffee husks and skins; coffee substitutes containing coffee in any proportion","0713","1","5",
"07133","07133 - Roasted chicory and other roasted coffee substitutes (not containing coffee) and extracts, essences and concentrates thereof","0713","1","5",
"0713X","0713X - Memorandum Item","0713","1","5",
"071X","071X - Memorandum Item","071","0","4",
"071XX","071XX - Memorandum Item","071X","1","5",
"072","072 - Cocoa","07","0","3",
"0721","0721 - Cocoa beans, whole or broken, raw or roasted","072","1","4",
"0722","0722 - Cocoa powder not containing added sugar or other sweetening matter","072","1","4",
"0723","0723 - Cocoa paste, whether or not defatted","072","0","4",
"07231","07231 - ....not defatted (liquor)","0723","1","5",
"07232","07232 - ....wholly or partly defatted (cocoa cake)","0723","1","5",
"0723X","0723X - Memorandum Item","0723","1","5",
"0724","0724 - Cocoa butter, fat and oil","072","1","4",
"0725","0725 - Cocoa shells, husks, skins and other cocoa waste","072","1","4",
"072X","072X - Memorandum Item","072","0","4",
"072XX","072XX - Memorandum Item","072X","1","5",
"073","073 - Chocolate and other food preparations containing cocoa, n.e.s.","07","0","3",
"0731","0731 - Cocoa powder containing added sugar or other sweetening matter","073","1","4",
"0732","0732 - Other food preparations containing cocoa, in blocks, slabs or bars weighing more than 2 kg or in liquid, paste, powder, granular or other bulk form in containers or immediate packings of a content exceeding 2 kg.","073","1","4",
"0733","0733 - Other food preparations containing cocoa, in blocks, slabs or bars, whether or not filled","073","1","4",
"0739","0739 - Other chocolate and food preparations containing cocoa n.e.s.","073","1","4",
"073X","073X - Memorandum Item","073","0","4",
"073XX","073XX - Memorandum Item","073X","1","5",
"074","074 - Tea and maté","07","0","3",
"0741","0741 - Tea, whether or not flavoured","074","0","4",
"07411","07411 - Green tea (not fermented), in immediate packings of a content not exceeding 3 kg, whether or not flavoured","0741","1","5",
"07412","07412 - Other green tea (not fermented), whether or not flavoured","0741","1","5",
"07413","07413 - Black tea (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3 kg, whether or not flavoured","0741","1","5",
"07414","07414 - Other black tea (fermented) and other partly fermented tea, whether or not flavoured","0741","1","5",
"0741X","0741X - Memorandum Item","0741","1","5",
"0743","0743 - Maté; extracts, essences and concentrates of tea or maté, and preparations with a basis of tea, maté, or their extracts, essences or concentrates","074","0","4",
"07431","07431 - Maté","0743","1","5",
"07432","07432 - Extracts, essences and concentrates of tea or maté, and preparations with a basis of tea, maté, or their extracts, essences or concentrates.","0743","1","5",
"0743X","0743X - Memorandum Item","0743","1","5",
"074X","074X - Memorandum Item","074","0","4",
"074XX","074XX - Memorandum Item","074X","1","5",
"075","075 - Spices","07","0","3",
"0751","0751 - Pepper of the genus Piper; fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground","075","0","4",
"07511","07511 - Pepper of the genus Piper, neither crushed nor ground","0751","1","5",
"07512","07512 - Pepper of the genus Piper, crushed or ground","0751","1","5",
"07513","07513 - Fruits of the genus Capsicum or of the genus Pimenta, dried or crushed or ground","0751","1","5",
"0751X","0751X - Memorandum Item","0751","1","5",
"0752","0752 - Spices (except pepper and pimento)","075","0","4",
"07521","07521 - Vanilla","0752","1","5",
"07522","07522 - Cinnamon and cinnamon-tree flowers, neither crushed nor ground","0752","1","5",
"07523","07523 - Cinnamon and cinnamon-tree flowers, crushed or ground","0752","1","5",
"07524","07524 - Cloves (whole fruit, cloves and stems)","0752","1","5",
"07525","07525 - Nutmeg, mace and cardamoms","0752","1","5",
"07526","07526 - Seeds of anise, badian, fennel, coriander, cumin or caraway; juniper berries","0752","1","5",
"07527","07527 - Ginger (excluding ginger preserved in sugar or conserved in syrup)","0752","1","5",
"07528","07528 - Saffron","0752","1","5",
"07529","07529 - Other spices; mixtures of two or more of the products of different headings of group 075","0752","1","5",
"0752X","0752X - Memorandum Item","0752","1","5",
"075X","075X - Memorandum Item","075","0","4",
"075XX","075XX - Memorandum Item","075X","1","5",
"07X","07X - Memorandum Item","07","0","3",
"07XX","07XX - Memorandum Item","07X","0","4",
"07XXX","07XXX - Memorandum Item","07XX","1","5",
"08","08 - Feeding stuff for animals (not including unmilled cereals)","0","0","2",
"081","081 - Feeding stuff for animals (not including unmilled cereals)","08","0","3",
"0811","0811 - Hay and fodder, green or dry","081","0","4",
"08111","08111 - Cereal straw and husks, unprepared, whether or not chopped, ground, pressed or in the form of pellets","0811","1","5",
"08112","08112 - Lucerne (alfalfa) meal and pellets","0811","1","5",
"08113","08113 - Swedes, mangolds, fodder roots, hay, clover, sainfoin, forage kale, lupines, vetches and similar forage products, whether or not in the form of pellets","0811","1","5",
"08119","08119 - Vegetable residues and by-products, vegetable materials and vegetable waste, whether or not in the form of pellets, of a kind used for animal food, n.e.s.","0811","1","5",
"0811X","0811X - Memorandum Item","0811","1","5",
"0812","0812 - Bran, sharps and other residues, whether or not in the form of pellets, derived from the sifting, milling or other working of cereals or of leguminous plants","081","0","4",
"08123","08123 - ....of leguminous plants","0812","1","5",
"08124","08124 - ....of maize (corn)","0812","1","5",
"08126","08126 - ....of wheat","0812","1","5",
"08129","08129 - ....of other cereals","0812","1","5",
"0812X","0812X - Memorandum Item","0812","1","5",
"0813","0813 - Oil-cake and other solid residues (except dregs), whether or not ground or in the form of pellets, resulting from the extraction of fats or oils from oil-seeds, oleaginous fruits and germs of cereals","081","0","4",
