id,text,parent,isLeaf,aggrlevel
"65223","65223 - Pile and chenille fabrics of cotton","6522","1","5",
"65229","65229 - Other cotton fabrics,woven,bleached,dyed,etc","6522","1","5",
"6522X","6522X - Memorandum Item","6522","1","5",
"652X","652X - Memorandum Item","652","0","4",
"652XX","652XX - Memorandum Item","652X","1","5",
"653","653 - Text fabrics woven ex narrow, spec, not cotton","65","0","3",
"6531","6531 - Silk fabrics, woven","653","0","4",
"65311","65311 - Silk fabrics,woven,other than of noil silk","6531","1","5",
"65312","65312 - Fabrics,woven,of noil silk","6531","1","5",
"65313","65313 - Pile and chenille fabrics of silk","6531","1","5",
"6531X","6531X - Memorandum Item","6531","1","5",
"6532","6532 - Woollen fabrics, woven","653","0","4",
"65321","65321 - Fabrics,woven,of wool or animal hair","6532","1","5",
"65322","65322 - Pile & chenille fabrics of wool or an.hair","6532","1","5",
"6532X","6532X - Memorandum Item","6532","1","5",
"6533","6533 - Linen, ramie and true hemp fabrics, woven","653","0","4",
"65331","65331 - Fabrics,woven,of flax or of ramie","6533","1","5",
"65332","65332 - Fabrics,woven,of true hemp","6533","1","5",
"6533X","6533X - Memorandum Item","6533","1","5",
"6534","6534 - Jute fabrics, woven","653","1","4",
"6535","6535 - Fabrics, woven, of synthetic fibres","653","0","4",
"65351","65351 - Fabrics,woven of continuous synthetic fibres","6535","1","5",
"65352","65352 - Fabrics,woven of discontinuous synthetic fibres","6535","1","5",
"65353","65353 - Pile and chenille fabrics of synthetic fibres","6535","1","5",
"6535X","6535X - Memorandum Item","6535","1","5",
"6536","6536 - Fabrics, woven, of regenerated fibres","653","0","4",
"65361","65361 - Fabrics,woven,of continuous regenerated fibres","6536","1","5",
"65362","65362 - Fabrics,woven,of discontinuous regenr. Fibres","6536","1","5",
"65363","65363 - Pile and chenille fabrics of regenerated fibr.","6536","1","5",
"6536X","6536X - Memorandum Item","6536","1","5",
"6537","6537 - Knitted or crochd fabrics not elast nor rubberd","653","1","4",
"6538","6538 - Fabrics of glass fibre","653","1","4",
"6539","6539 - Fabrics,woven,nes inc.coarse hair & paper yarn","653","0","4",
"65391","65391 - Fabrics,woven,of metal thread or of yarn","6539","1","5",
"65392","65392 - Fabrics,woven,of coarse animal hair not horse","6539","1","5",
"65393","65393 - Fabrics,woven,of horsehair","6539","1","5",
"65394","65394 - Fabrics,woven,of vegetable textile fibres n.e.s","6539","1","5",
"65395","65395 - Fabrics,woven,of paper yarn","6539","1","5",
"65396","65396 - Pile or chenille fabrics,n.e.s.","6539","1","5",
"6539X","6539X - Memorandum Item","6539","1","5",
"653X","653X - Memorandum Item","653","0","4",
"653XX","653XX - Memorandum Item","653X","1","5",
"654","654 - Tulle, lace, embroidery, ribbons, trimmings","65","0","3",
"6540","6540 - Tulle,lace,embroidery,ribbons etc.","654","0","4",
"65401","65401 - Narrow fabrics other than woven labels/badges","6540","1","5",
"65402","65402 - Woven labels,badges,etc.,not embroidered","6540","1","5",
"65403","65403 - Trimmings,tapes,etc.,not elastic","6540","1","5",
"65404","65404 - Tulle and other net fabrics,plain","6540","1","5",
"65405","65405 - Other tulle and net fabrics;lace","6540","1","5",
"65406","65406 - Embroidery","6540","1","5",
"6540X","6540X - Memorandum Item","6540","1","5",
"654X","654X - Memorandum Item","654","0","4",
"654XX","654XX - Memorandum Item","654X","1","5",
"655","655 - Special textile fabrics and related products","65","0","3",
"6551","6551 - Felts and felt articles nes","655","1","4",
"6554","6554 - Coated or impregnated textile fabrics & prod.","655","0","4",
"65541","65541 - Bonded fibre fabrics & articles thereof,n.e.s.","6554","1","5",
"65542","65542 - Textile fabrics coated with gum or amylaceous","6554","1","5",
"65543","65543 - Textile fabrics impregnated or coated w.cellul.","6554","1","5",
"65544","65544 - Textile fabrics impr.or coated with oil","6554","1","5",
"65545","65545 - Rubberized textile fabrics not knitted or croch","6554","1","5",
"65546","65546 - Other impregnated or coated textile fabrics etc","6554","1","5",
"6554X","6554X - Memorandum Item","6554","1","5",
"6555","6555 - Elastic fabrics & trimmings of elastic","655","1","4",
"6556","6556 - Cordage,cables,ropes,twines and manufactures","655","0","4",
"65561","65561 - Cordage,cable,rope,twine","6556","1","5",
"65562","65562 - Nets and netting of cordage,etc.","6556","1","5",
"65563","65563 - Other articles of cordage,etc.","6556","1","5",
"6556X","6556X - Memorandum Item","6556","1","5",
"6557","6557 - Hat bodies","655","0","4",
"65571","65571 - Hat bodies of wool felt and fur felt","6557","1","5",
"65572","65572 - Other hat bodies","6557","1","5",
"6557X","6557X - Memorandum Item","6557","1","5",
"6558","6558 - Wadding,wicks and textile fabrics for machinery","655","0","4",
"65581","65581 - Wadding and articles of wadding,etc.","6558","1","5",
"65582","65582 - Wicks of textile fabrics,gas mantle fabrics","6558","1","5",
"65583","65583 - Other textile fabr./artic.used in machin.plant","6558","1","5",
"6558X","6558X - Memorandum Item","6558","1","5",
"6559","6559 - Special prod.of textile mat.and related mat.","655","0","4",
"65591","65591 - Textile hosepiping and similar tubing","6559","1","5",
"65592","65592 - Transmission,conveyor or elevator belts (text)","6559","1","5",
"6559X","6559X - Memorandum Item","6559","1","5",
"655X","655X - Memorandum Item","655","0","4",
"655XX","655XX - Memorandum Item","655X","1","5",
"656","656 - Made up articles,wholly or chiefly of text.mat.","65","0","3",
"6561","6561 - Bags and sacks of textile materials","656","1","4",
"6562","6562 - Tarpaulins, tents, awnings, sails, etc.","656","1","4",
"6566","6566 - Blankets, travelling rugs and coverlets","656","0","4",
"65661","65661 - Blankets and travelling rugs of wool","6566","1","5",
"65662","65662 - Blankets and travelling rugs of cotton","6566","1","5",
"65669","65669 - Blankets and travelling rugs,n.e.s.","6566","1","5",
"6566X","6566X - Memorandum Item","6566","1","5",
"6569","6569 - Made up articles of textile materials, nes","656","0","4",
"65691","65691 - Linens and other furnishing art. Of textile","6569","1","5",
"65692","65692 - Other made up textile articles,n.e.s.","6569","1","5",
"6569X","6569X - Memorandum Item","6569","1","5",
"656X","656X - Memorandum Item","656","0","4",
"656XX","656XX - Memorandum Item","656X","1","5",
"657","657 - Floor coverings, tapestries, etc.","65","0","3",
"6574","6574 - Linoleum and similar floor coverings","657","0","4",
"65741","65741 - Floor coverings prepared on a base of paper","6574","1","5",
"65742","65742 - Linoleum and similar floor coverings on textile","6574","1","5",
"6574X","6574X - Memorandum Item","6574","1","5",
"6575","6575 - Carpets, carpeting and rugs, knotted","657","0","4",
"65751","65751 - Carpets of wool or animal hair","6575","1","5",
"65752","65752 - Rest of 657.5","6575","1","5",
"6575X","6575X - Memorandum Item","6575","1","5",
"6576","6576 - Other carpets, carpeting and rugs","657","1","4",
"6577","6577 - Tapestries","657","1","4",
"6578","6578 - Mats,matting,screens of vegetable plaiting mat.","657","1","4",
"657X","657X - Memorandum Item","657","0","4",
"657XX","657XX - Memorandum Item","657X","1","5",
"65X","65X - Memorandum Item","65","0","3",
"65XX","65XX - Memorandum Item","65X","0","4",
"65XXX","65XXX - Memorandum Item","65XX","1","5",
"66","66 - Non metallic mineral manufactures, nes","6","0","2",
"661","661 - Lime,cement & fabr.bldg.mat. Ex glass/clay mat","66","0","3",
"6611","6611 - Lime","661","1","4",
"6612","6612 - Cement","661","1","4",
"6613","6613 - Building and monumental stone,worked","661","0","4",
"66131","66131 - Paving and flagstones of natural stone","6613","1","5",
"66132","66132 - Worked building or monumental stone","6613","1","5",
"66133","66133 - Worked slate","6613","1","5",
"6613X","6613X - Memorandum Item","6613","1","5",
"6618","6618 - Building materials,unfired, nes","661","0","4",
"66181","66181 - Articles of asphalt or of similar materials","6618","1","5",
"66182","66182 - Building materials of vegetable substances","6618","1","5",
"66183","66183 - Articles of asbestos cement or of fibre cement","6618","1","5",
"6618X","6618X - Memorandum Item","6618","1","5",
"661X","661X - Memorandum Item","661","0","4",
"661XX","661XX - Memorandum Item","661X","1","5",
"662","662 - Clay and refractory construction materials","66","0","3",
"6623","6623 - Refractory bricks & other ref.construction mat.","662","0","4",
"66231","66231 - Heat insulating bricks,etc.of infusorial earths","6623","1","5",
"66232","66232 - Other refractory bricks,etc.","6623","1","5",
"66233","66233 - Refractory cements or mortars","6623","1","5",
"6623X","6623X - Memorandum Item","6623","1","5",
"6624","6624 - Non refractory ceramic bricks,tiles,pipes etc.","662","0","4",
"66241","66241 - Building bricks","6624","1","5",
"66242","66242 - Roofing tiles,chimney pots and other ceramic","6624","1","5",
"66243","66243 - Ceramic piping,conduits and guttering","6624","1","5",
"66244","66244 - Unglazed ceramic setts,flags and tiles","6624","1","5",
"66245","66245 - Glazed ceramic setts,flags and tiles","6624","1","5",
"6624X","6624X - Memorandum Item","6624","1","5",
"662X","662X - Memorandum Item","662","0","4",
"662XX","662XX - Memorandum Item","662X","1","5",
"663","663 - Mineral manufactures, nes","66","0","3",
"6631","6631 - Grinding and polishing wheels and stones","663","0","4",
"66311","66311 - Grinding wheels and stones for machenery","6631","1","5",
"66312","66312 - Grinding stones for use directly in hand","6631","1","5",
"6631X","6631X - Memorandum Item","6631","1","5",
"6632","6632 - Abrasive cloths and papers and similar art.","663","1","4",
"6634","6634 - Worked mica and articles thereof","663","1","4",
"6635","6635 - Mineral insulating materials, nes","663","1","4",
"6636","6636 - Manufactures of mineral mat.,nes,no ceramic","663","0","4",
"66361","66361 - Articles of plaster","6636","1","5",
"66362","66362 - Articles of cement,of concrete or artf/.stone","6636","1","5",
"66363","66363 - Other non ceramic art.of mineral substances","6636","1","5",
"6636X","6636X - Memorandum Item","6636","1","5",
"6637","6637 - Refractory products,no construction materials","663","1","4",
"6638","6638 - Manufactures of asbestos, friction materials","663","0","4",
"66381","66381 - Manuf.of asbestos,other than friction materials","6638","1","5",
"66382","66382 - Friction materials of asbestos not mineral","6638","1","5",
"6638X","6638X - Memorandum Item","6638","1","5",
"6639","6639 - Articles of ceramic materials nes","663","0","4",
"66391","66391 - Lab.& indus.ceramic wares,etc.not refractory","6639","1","5",
"66392","66392 - Other articles of ceramic materials,n.e.s.","6639","1","5",
"6639X","6639X - Memorandum Item","6639","1","5",
"663X","663X - Memorandum Item","663","0","4",
"663XX","663XX - Memorandum Item","663X","1","5",
"664","664 - Glass","66","0","3",
"6641","6641 - Glass in the mass,rods & tubes,waste glass","664","0","4",
"66411","66411 - Glass,not optical & enamel in the mass,waste","6641","1","5",
"66412","66412 - Enamel glass in the mass,rods or tubes","6641","1","5",
"66413","66413 - Glass,unworked,in balls,rods or tubes","6641","1","5",
"6641X","6641X - Memorandum Item","6641","1","5",
"6642","6642 - Optical glass & elements thereof","664","1","4",
"6643","6643 - Drawn or blown glass, unworked, in rectangles","664","1","4",
"6644","6644 - Glass in rectangles surface ground or polished","664","1","4",
"6645","6645 - Cast or rolled glass,unworked,in rectangles","664","1","4",
"6646","6646 - Bricks,tiles and construction mat.of glass","664","1","4",
"6647","6647 - Safety glass,toughened or laminated","664","1","4",
"6648","6648 - Sheet or plate glass,coated with metal mirrors","664","1","4",
"6649","6649 - Glass, nes","664","0","4",
"66491","66491 - Cast,rolled,drawn or blown glass not rectangles","6649","1","5",
"66492","66492 - Glass envelopes for electric lamps,valves,etc","6649","1","5",
"66493","66493 - Clock and watch glasses,etc.","6649","1","5",
"66494","66494 - Glass fibre & articles made therefrom,n.e.s.","6649","1","5",
"6649X","6649X - Memorandum Item","6649","1","5",
"664X","664X - Memorandum Item","664","0","4",
"664XX","664XX - Memorandum Item","664X","1","5",
"665","665 - Glassware","66","0","3",
"6651","6651 - Glass carboys, bottles, jars, stoppers, etc.","665","0","4",
"66511","66511 - Commercial containers of glass,etc.","6651","1","5",
"66512","66512 - Inners for vacuum vessels","6651","1","5",
"6651X","6651X - Memorandum Item","6651","1","5",
"6652","6652 - Glass tableware etc for household hotel etc","665","1","4",
"6658","6658 - Articles made of glass nes","665","0","4",
"66581","66581 - Laboratory,hygienic or pharmaceutical glass","6658","1","5",
"66582","66582 - Decorative glass smallwares and ornaments","6658","1","5",
"66589","66589 - Other articles of glass","6658","1","5",
"6658X","6658X - Memorandum Item","6658","1","5",
"665X","665X - Memorandum Item","665","0","4",
"665XX","665XX - Memorandum Item","665X","1","5",
"666","666 - Pottery","66","0","3",
"6664","6664 - Porcelain or china household ware","666","1","4",
"6665","6665 - Household ware of other ceramic materials","666","1","4",
"6666","6666 - Ornaments of ceramic materials, nes","666","1","4",
"666X","666X - Memorandum Item","666","0","4",
"666XX","666XX - Memorandum Item","666X","1","5",
"667","667 - Pearls and precious and semi precious stones","66","0","3",
"6671","6671 - Pearls,not set or strung","667","1","4",
"6672","6672 - Diamonds,not industrial,not set or strung","667","1","4",
"6673","6673 - Other precious & semi precious stones not set","667","1","4",
"6674","6674 - Synthetic or reconstructed prec.stones,not set","667","1","4",
"667X","667X - Memorandum Item","667","0","4",
"667XX","667XX - Memorandum Item","667X","1","5",
"66X","66X - Memorandum Item","66","0","3",
"66XX","66XX - Memorandum Item","66X","0","4",
"66XXX","66XXX - Memorandum Item","66XX","1","5",
"67","67 - Iron and steel","6","0","2",
"671","671 - Pig iron, spiegeleisen, sponge iron etc","67","0","3",
"6711","6711 - Spiegeleisen","671","1","4",
"6712","6712 - Pig iron, including cast iron","671","1","4",
"6713","6713 - Iron and steel powders,shot and sponge","671","0","4",
"67131","67131 - Shot,angular grit & wire pellets of iron/steel","6713","1","5",
"67132","67132 - Iron or steel powders","6713","1","5",
"67133","67133 - Sponge iron or steel","6713","1","5",
"6713X","6713X - Memorandum Item","6713","1","5",
"6714","6714 - Ferro manganese","671","1","4",
"6715","6715 - Other ferro alloys","671","1","4",
"671X","671X - Memorandum Item","671","0","4",
"671XX","671XX - Memorandum Item","671X","1","5",
"672","672 - Ingots & other primary forms of iron or steel","67","0","3",
"6721","6721 - Puddled bars & pilings & sim.forms of iron/ste.","672","1","4",
"6723","6723 - Ingots of iron or steel","672","0","4",
"67231","67231 - Ingots iron or steel not high carbon or alloy","6723","1","5",
"67232","67232 - Ingots of high carbon steel","6723","1","5",
"67233","67233 - Ingots of alloy steel","6723","1","5",
"6723X","6723X - Memorandum Item","6723","1","5",
"6725","6725 - Blooms, billets, slabs, etc. Of iron or steel","672","0","4",
"67251","67251 - Blooms etc iron or steel not high carb or alloy","6725","1","5",
"67252","67252 - Blooms,billets,slab of high carbon steel","6725","1","5",
"67253","67253 - Blooms,billets,slab of alloy steel","6725","1","5",
"6725X","6725X - Memorandum Item","6725","1","5",
"6727","6727 - Iron or steel coils for re rolling","672","0","4",
"67271","67271 - Coils for rerolling iron steel not h.c. or all.","6727","1","5",
"67272","67272 - Coils for re rolling of high carbon steel","6727","1","5",
"67273","67273 - Coils for re rolling of alloy steel","6727","1","5",
"6727X","6727X - Memorandum Item","6727","1","5",
"6729","6729 - Blanks for tubes and pipes","672","1","4",
"672X","672X - Memorandum Item","672","0","4",
"672XX","672XX - Memorandum Item","672X","1","5",
"673","673 - Iron and steel bars,rods,angles,shapes,sections","67","0","3",
"6731","6731 - Wire rod of iron or steel","673","0","4",
"67311","67311 - Wire rod iron steel not high carbon or alloy","6731","1","5",
"67312","67312 - Wire rod of high carbon steel","6731","1","5",
"67313","67313 - Wire rod of alloy steel","6731","1","5",
"6731X","6731X - Memorandum Item","6731","1","5",
"6732","6732 - Bars and rods of iron or steel, ex wire rod","673","0","4",
"67321","67321 - Bars rods, ex wire, iron steel not h.c. or all.","6732","1","5",
"67322","67322 - Bars and rods of high carbon steel","6732","1","5",
"67323","67323 - Bars and rods of alloy steel","6732","1","5",
"6732X","6732X - Memorandum Item","6732","1","5",
"6734","6734 - Angles etc. Of iron or steel, 80 mm or more","673","0","4",
"67341","67341 - Angles etc over 80mm, piling, not h.c. or all.","6734","1","5",
"67342","67342 - Angles,shapes,etc.of high carbon steel >80mm","6734","1","5",
"67343","67343 - Angles,shapes,etc.of alloy steel > 80 mm.","6734","1","5",
"6734X","6734X - Memorandum Item","6734","1","5",
"6735","6735 - Angles etc. Of iron or steel, less than 80 mm","673","0","4",
"67351","67351 - Angles etc under 80mm, not h. Carbon or alloy","6735","1","5",
"67352","67352 - Angles,shapes,etc.of high carbon steel <80mm","6735","1","5",
"67353","67353 - Angles,shapes,etc.of alloy steel","6735","1","5",
"6735X","6735X - Memorandum Item","6735","1","5",
"673X","673X - Memorandum Item","673","0","4",
"673XX","673XX - Memorandum Item","673X","1","5",
"674","674 - Universals,plates and sheets of iron or steel","67","0","3",
"6741","6741 - Universals etc. Of iron or steel, over 4.75 mm","674","0","4",
"67411","67411 - Heavy plates etc iron steel not h.c. or alloy","6741","1","5",
"67412","67412 - Heavy plates/sheets/universals of high car.ste.","6741","1","5",
"67413","67413 - Heavy plates/sheets/universals of alloy steel","6741","1","5",
"67414","67414 - Universals iron steel not h. Carbon or alloy","6741","1","5",
"6741X","6741X - Memorandum Item","6741","1","5",
"6742","6742 - Medium plates etc. Of iron or steel, 3 4.75mm","674","0","4",
"67421","67421 - Med. Plates 3 4.75mm ex tinned not h.c. or all.","6742","1","5",
"67422","67422 - Medium plates/sheets,3 4,75mm of high car.ste.","6742","1","5",
"67423","67423 - Medium plates/sheets,3 4,75mm of alloy steel","6742","1","5",
"6742X","6742X - Memorandum Item","6742","1","5",
"6743","6743 - Plates etc of iron or steel uncoated under 3 mm","674","0","4",
"67431","67431 - Plates under 3mm uncoated not h.c. or alloy","6743","1","5",
"67432","67432 - Plates/sheets <3mm of high carbon steel","6743","1","5",
"67433","67433 - Plates/sheets <3mm of alloy steel","6743","1","5",
"6743X","6743X - Memorandum Item","6743","1","5",
"6747","6747 - Tinned plates and sheets","674","1","4",
"6748","6748 - Oth. Coated iron or steel plates etc under 3 mm","674","0","4",
"67481","67481 - Plates under 3mm coated ex tin not h.c. or all.","6748","1","5",
"67482","67482 - Plates/sheets <3mm coated of high carbon steel","6748","1","5",
"67483","67483 - Plates/sheets <3mm coated of alloy steel","6748","1","5",
"6748X","6748X - Memorandum Item","6748","1","5",
"674X","674X - Memorandum Item","674","0","4",
"674XX","674XX - Memorandum Item","674X","1","5",
"675","675 - Hoop and strip of iron or steel","67","0","3",
"6750","6750 - Hoop and strip of iron or steel","675","0","4",
"67501","67501 - Hoop strip of oth than high carb or alloy steel","6750","1","5",
"67502","67502 - Hoop and strip of high carbon steel","6750","1","5",
"67503","67503 - Hoop and strip of alloy steel","6750","1","5",
"6750X","6750X - Memorandum Item","6750","1","5",
"675X","675X - Memorandum Item","675","0","4",
"675XX","675XX - Memorandum Item","675X","1","5",
"676","676 - Rails & rlwy track constr mat. Of iron or steel","67","0","3",
"6761","6761 - Rails of iron or steel","676","1","4",
"6762","6762 - Sleepers & railway track material of iron steel","676","1","4",
"676X","676X - Memorandum Item","676","0","4",
"676XX","676XX - Memorandum Item","676X","1","5",
"677","677 - Iron and steel wire, excluding wire rod","67","0","3",
"6770","6770 - Iron & steel wire","677","0","4",
"67701","67701 - Iron/steel wire not high carbon or alloy steel","6770","1","5",
"67702","67702 - Iron/steel wire of high carbon steel","6770","1","5",
"67703","67703 - Iron/steel wire of alloy steel","6770","1","5",
"6770X","6770X - Memorandum Item","6770","1","5",
"677X","677X - Memorandum Item","677","0","4",
"677XX","677XX - Memorandum Item","677X","1","5",
"678","678 - Tubes,pipes and fittings of iron or steel","67","0","3",
"6781","6781 - Tubes and pipes of cast iron","678","1","4",
"6782","6782 - Tubes and pipes of iron or steel, seamless","678","1","4",
"6783","6783 - Tubes and pipes of iron or steel, welded, etc.","678","1","4",
"6784","6784 - High pressure hydro electric conduits, steel","678","1","4",
"6785","6785 - Tube and pipe fittings of iron and steel","678","1","4",
"678X","678X - Memorandum Item","678","0","4",
"678XX","678XX - Memorandum Item","678X","1","5",
"679","679 - Iron steel castings forgings unworked, nes","67","0","3",
"6791","6791 - Iron castings in the rough state","679","1","4",
"6792","6792 - Steel castings in the rough state","679","1","4",
"6793","6793 - Iron and steel forgings in the rough state","679","1","4",
"679X","679X - Memorandum Item","679","0","4",
"679XX","679XX - Memorandum Item","679X","1","5",
"67X","67X - Memorandum Item","67","0","3",
"67XX","67XX - Memorandum Item","67X","0","4",
"67XXX","67XXX - Memorandum Item","67XX","1","5",
"68","68 - Non ferrous metals","6","0","2",
"681","681 - Silver and platinum group metals","68","0","3",
"6811","6811 - Silver,unworked or partly worked","681","0","4",
"68111","68111 - Silver,unwrought or partly worked,not rolled","6811","1","5",
"68112","68112 - Rolled silver,unworked or partly worked","6811","1","5",
"6811X","6811X - Memorandum Item","6811","1","5",
"6812","6812 - Platinum,unworked or partly worked","681","0","4",
"68121","68121 - Platinum,etc.,unwrought or partl.work.no roll.","6812","1","5",
"68122","68122 - Rolled platinum,etc.un.or partly worked","6812","1","5",
"6812X","6812X - Memorandum Item","6812","1","5",
"681X","681X - Memorandum Item","681","0","4",
"681XX","681XX - Memorandum Item","681X","1","5",
"682","682 - Copper","68","0","3",
"6821","6821 - Copper and alloys, unwrought","682","0","4",
"68211","68211 - Blister copper and other unrefined copper","6821","1","5",
"68212","68212 - Refined copper including remelted","6821","1","5",
"68213","68213 - Master alloys of copper","6821","1","5",
"6821X","6821X - Memorandum Item","6821","1","5",
"6822","6822 - Copper and alloys of copper, worked","682","0","4",
"68221","68221 - Bars,rods,angles,shapes,wire of copper","6822","1","5",
"68222","68222 - Plates,sheets and strip of copper","6822","1","5",
"68223","68223 - Copper foil","6822","1","5",
"68224","68224 - Copper powders and flakes","6822","1","5",
"68225","68225 - Tubes,pipes and blanks,hollow bars of copper","6822","1","5",
"68226","68226 - Tube and pipe fittings of copper","6822","1","5",
"6822X","6822X - Memorandum Item","6822","1","5",
"682X","682X - Memorandum Item","682","0","4",
"682XX","682XX - Memorandum Item","682X","1","5",
"683","683 - Nickel","68","0","3",
"6831","6831 - Nickel and nickel alloys, unwrought","683","1","4",
"6832","6832 - Nickel and nickel alloys, worked","683","0","4",
"68321","68321 - Bars,rods,angles,shapes,wire of nickel","6832","1","5",
"68322","68322 - Plates,sheets,strip,foil,powders/flakes nickel","6832","1","5",
"68323","68323 - Nickel tubes,pipes,blanks and fittings","6832","1","5",
"68324","68324 - Electroplating anodes of nickel","6832","1","5",
"6832X","6832X - Memorandum Item","6832","1","5",
"683X","683X - Memorandum Item","683","0","4",
"683XX","683XX - Memorandum Item","683X","1","5",
"684","684 - Aluminium","68","0","3",
"6841","6841 - Aluminium and aluminium alloys, unwrought","684","1","4",
"6842","6842 - Aluminium and aluminium alloys, worked","684","0","4",
"68421","68421 - Bars,rods,angles,shapes and wire of aluminium","6842","1","5",
"68422","68422 - Plates,sheets and strip of aluminium","6842","1","5",
"68423","68423 - Aluminium foil","6842","1","5",
"68424","68424 - Aluminium powders and flakes","6842","1","5",
"68425","68425 - Tubes,pipes & blanks,hollow bars of aluminium","6842","1","5",
"68426","68426 - Tube and pipe fittings of aluminium","6842","1","5",
"6842X","6842X - Memorandum Item","6842","1","5",
"684X","684X - Memorandum Item","684","0","4",
"684XX","684XX - Memorandum Item","684X","1","5",
"685","685 - Lead","68","0","3",
"6851","6851 - Lead and lead alloys, unwrought","685","1","4",
"6852","6852 - Lead and lead alloys, worked","685","0","4",
"68521","68521 - Bars,rods,angles,shapes,sections/wire of lead","6852","1","5",
"68522","68522 - Plates,sheets and strip of lead","6852","1","5",
"68523","68523 - Lead foil,powders and flakes","6852","1","5",
"68524","68524 - Tubes,pipes,blanks/fittings,hollow bars of lead","6852","1","5",
"6852X","6852X - Memorandum Item","6852","1","5",
"685X","685X - Memorandum Item","685","0","4",
"685XX","685XX - Memorandum Item","685X","1","5",
"686","686 - Zinc","68","0","3",
"6861","6861 - Zinc and zinc alloys, unwrought","686","1","4",
"6862","6862 - Zinc and zinc alloys, worked","686","0","4",
"68621","68621 - Bars,rods,angles,shapes,sections/wire of zinc","6862","1","5",
"68622","68622 - Plates,sheets,strip,foil,powders,flakes of zinc","6862","1","5",
"68623","68623 - Tubes,pipes,blanks/fittings,hollow bars of zinc","6862","1","5",
"6862X","6862X - Memorandum Item","6862","1","5",
"686X","686X - Memorandum Item","686","0","4",
"686XX","686XX - Memorandum Item","686X","1","5",
"687","687 - Tin","68","0","3",
"6871","6871 - Tin and tin alloys, unwrought","687","1","4",
"6872","6872 - Tin and tin alloys,worked","687","0","4",
"68721","68721 - Bars,rods,angles,shapes,sections & wire of tin","6872","1","5",
"68722","68722 - Plates,sheets and strip of tin","6872","1","5",
"68723","68723 - Tin foil,powders and flakes","6872","1","5",
"68724","68724 - Tubes,pipes,blanks/fittings,hollow bars of tin","6872","1","5",
"6872X","6872X - Memorandum Item","6872","1","5",
"687X","687X - Memorandum Item","687","0","4",
"687XX","687XX - Memorandum Item","687X","1","5",
"688","688 - Uranium and thorium and their alloys","68","0","3",
"6880","6880 - Uranium & thorium & their alloys","688","1","4",
"688X","688X - Memorandum Item","688","0","4",
"688XX","688XX - Memorandum Item","688X","1","5",
"689","689 - Miscell.non ferrous base metals","68","0","3",
"6893","6893 - Magnesium and beryllium","689","0","4",
"68931","68931 - Magnesium, unwrought","6893","1","5",
"68932","68932 - Magnesium,wrought","6893","1","5",
"68933","68933 - Beryllium","6893","1","5",
"6893X","6893X - Memorandum Item","6893","1","5",
"6894","6894 - Tungsten,molybdenum and tantalum","689","0","4",
"68941","68941 - Tungsten / wolfram","6894","1","5",
"68942","68942 - Molybdenum","6894","1","5",
"68943","68943 - Tantalum","6894","1","5",
"6894X","6894X - Memorandum Item","6894","1","5",
"6895","6895 - Base metals,nes","689","1","4",
"689X","689X - Memorandum Item","689","0","4",
"689XX","689XX - Memorandum Item","689X","1","5",
"68X","68X - Memorandum Item","68","0","3",
"68XX","68XX - Memorandum Item","68X","0","4",
"68XXX","68XXX - Memorandum Item","68XX","1","5",
"69","69 - Manufactures of metal, nes","6","0","2",
"691","691 - Finished structural parts and structures, nes","69","0","3",
"6911","6911 - Fin.structural parts & structures of iron steel","691","1","4",
"6912","6912 - Fin.structural parts & structures of aluminium","691","1","4",
"6913","6913 - Fin.structural parts of zinc","691","1","4",
"691X","691X - Memorandum Item","691","0","4",
"691XX","691XX - Memorandum Item","691X","1","5",
"692","692 - Metal containers for storage and transport","69","0","3",
"6921","6921 - Tanks,vats and reservoirs for storage","692","0","4",
"69211","69211 - Tanks,etc.for storage or manuf.use of iron/stee","6921","1","5",
"69212","69212 - Tanks,etc.for storage or manuf.use of copper","6921","1","5",
"69213","69213 - Tanks,etc.for storage or manuf.use of aluminium","6921","1","5",
"6921X","6921X - Memorandum Item","6921","1","5",
"6922","6922 - Casks,drums,boxes,cans and similar containers","692","0","4",
"69221","69221 - Casks,drums,etc.used for transport of iron/stee","6922","1","5",
"69222","69222 - Casks,drums,etc.used for transport of aluminium","6922","1","5",
"6922X","6922X - Memorandum Item","6922","1","5",
"6923","6923 - Compressed gas cylinders","692","0","4",
"69231","69231 - Compressed gas cylinders of iron or steel","6923","1","5",
"69232","69232 - Compressed gas cylinders of aluminium","6923","1","5",
"6923X","6923X - Memorandum Item","6923","1","5",
"692X","692X - Memorandum Item","692","0","4",
"692XX","692XX - Memorandum Item","692X","1","5",
"693","693 - Wire products  ex electric   & fencing grills","69","0","3",
"6931","6931 - Wire cables,ropes,plaited bands not insulated","693","0","4",
"69311","69311 - Wire,cables,ropes etc.not insulated,iron/steel","6931","1","5",
"69312","69312 - Wire,cables,ropes etc.not insulated of copper","6931","1","5",
"69313","69313 - Wire,cables,ropes etc.not insulated,aluminium","6931","1","5",
"6931X","6931X - Memorandum Item","6931","1","5",
"6932","6932 - Wire of iron or steel,of types used for fencing","693","1","4",
"6933","6933 - Gauze,netting,grill,fencing,etc of wire","693","0","4",
"69331","69331 - Gauze,netting,grill,fencing wire of iron steel","6933","1","5",
"69332","69332 - Gauze,netting,grill,fencing wire of copper","6933","1","5",
"69333","69333 - Gauze,netting,grill,fencing wire of aluminium","6933","1","5",
